"Season","Adjusted.Temo","Adjusted.Offensive.Efficiency","Adjusted.Defensive.Efficiency","Avg.Possession.Length..Offense.","Avg.Possession.Length..Defense.","eFGPct","TOPct","ORPct","FTRate","OffFT","Off2PtFG","Off3PtFG","DefFT","Def2PtFG","Def3PtFG","Tempo","AdjTempo","OE","AdjOE","DE","AdjDE","AdjEM","Pre.Tournament.Tempo","Pre.Tournament.AdjTempo","Pre.Tournament.OE","Pre.Tournament.AdjOE","Pre.Tournament.DE","Pre.Tournament.AdjDE","Pre.Tournament.AdjEM","FG2Pct","FG3Pct","FTPct","BlockPct","OppFG2Pct","OppFG3Pct","OppFTPct","OppBlockPct","FG3Rate","OppFG3Rate","ARate","OppARate","StlRate","OppStlRate","AvgHeight","CenterHeight","PFHeight","SFHeight","SGHeight","PGHeight","EffectiveHeight","Experience","Bench","CenterPts","PFPts","SFPts","SGPts","PGPts","CenterOR","PFOR","SFOR","SGOR","PGOR","CenterDR","PFDR","SFDR","SGDR","PGDR","Net.Rating","Seed","Post.Season.Tournament.Sorting.Index","Final.Four."
2022,66.1,105.9,103.7,17.7,18.2,51.3006654567453,18.7379864302354,33.6336336336336,35.2692075015124,20,46.6037735849057,33.3962264150943,16.0430548436699,49.820604818042,34.1363403382881,67.153,66.1438,108.101,105.918,99.2291,103.697,2.22179,67.1683,66.0454,108.965,106.108,98.0629,103.624,2.48399,47.6374156219865,38.3116883116883,72.7272727272727,5.99334073251942,53.9400665926748,31.9884726224784,73.9952718676123,11.6682738669238,37.2655777374471,43.5109717868339,55.0684931506849,51.9774011299435,0.111511386636455,0.0870705347709307,75.56,-2.16,-0.8,-1.73,-1.83,-0.47,-1.48,2.06,35.15,22.18,14.11,24.43,17.05,22.17,33.3,23.82,15.21,16.63,10.98,23.48,16.71,24.77,14.3,20.69,2.2,"14",1,"No"
2015,67.1,108.4,106.2,17.6,17.8,53.6494,18.3334,29.2381,39.7126,21.1904,43.4783,35.3314,19.3651,58.8662,21.7687,67.6703,67.1424,109.595,108.446,101.706,106.182,2.26353,67.5625,66.7256,109.633,108.032,101.308,105.12,2.91181,51.142,38.0628,72.6483,9.368,48.2528,31.25,67.4566,8.5402,42.1264,27.5714,54.2821,46.6007,0.0877,0.0956,77.61,0.2,1.13,1.73,1.21,0.44,1.33,1.8,24.51,18.66,21.64,19.42,17.73,22.56,24.6,23.2,30.96,9.8,11.44,23.66,28.44,23.81,12.39,11.7,2.2,"16",1,"No"
2013,62.7,104.9,102.8,18.9,18.5,52.8986,19.1426,25.1397,40.6456,22.7141,48.4119,28.8739,20.6549,54.7103,24.6348,63.8549,62.7067,106.652,104.949,101.536,102.809,2.13997,63.7736,61.796,108.559,105.569,100.819,102.857,2.71159,51.9628,36.3636,76.4992,8.2155,47.9682,33.3333,70.4467,7.9545,36.2319,30.1666,52.4893,48.8669,0.088,0.0916,76.95,-0.16,0.35,0.95,0.01,1.34,0.19,1.77,36.47,17.3,21.74,21.08,18.83,21.06,28.77,24.13,22.65,11.92,12.52,17.27,19.42,24.78,19.79,18.74,2.10000000000001,"13",1,"No"
2017,68.1,109.7,107.6,17.8,17.1,51.5515515515516,17.8365463832592,30.7629204265792,40.0900900900901,21.969696969697,45.9848484848485,32.0454545454545,19.1413942497046,48.1291847183931,32.7294210319023,69.1477,68.1388,108.941,109.691,104.817,107.648,2.04272,69.173,68.0509,109.346,109.892,104.153,107.217,2.67571,50.8801341156748,35.0310559006211,72.4094881398252,9.47368421052632,49.4736842105263,34.1553637484587,72.4292101341282,9.72338642078793,40.2902902902903,39.6383186705767,47.9190101237345,50.2252252252252,0.0827978250123579,0.0860932608337453,76.39,-1.15,-0.8,-0.55,-0.04,0.66,-0.98,2.06,32.13,17.05,19.9,28.7,22.75,11.53,30.08,35.18,21.47,6.93,6.27,26.99,27.7,19.89,11.57,13.77,2.10000000000001,"15",1,"No"
2022,68.8,100.7,98.8,17.6,16.4,49.7123130034522,18.3903698757232,25.8064516129032,32.1634062140391,19.176800748363,52.1983161833489,28.6248830682881,18.4198000951928,50.1665873393622,31.413612565445,70.2089,68.8235,101.064,100.739,99.0814,98.7569,1.98256,70.2695,68.6807,101.727,101.474,98.5686,99.2392,2.23432,50.1347708894879,32.64,73.345259391771,9.22330097087379,51.1650485436893,30.4287690179806,68.8612099644128,9.52380952380952,35.9608745684695,41.2435824301198,46.9816272965879,48.5943775100402,0.0850968271884363,0.104007233230311,76.47,-1.69,-1.75,-0.01,0.61,0.41,-1.72,1.97,33.9,17.6,18.14,20.56,13.69,30.02,45.4,18.87,18.36,11.67,5.7,22.14,22.35,16.43,21.93,17.16,1.90000000000001,"14",1,"No"
2011,67.4,101.9,100,16.6,17.8,48.8506,21.1201,31.8807,41.8391,23.2159,56.7299,20.0542,22.2274,49.9534,27.8192,69.0899,67.4342,100.958,101.939,97.4159,100.031,1.90785,69.3618,67.7991,101.445,101.432,96.5695,99.0391,2.393,49.0242,32.244,70.6044,11.5517,46.2069,34.1338,68.6331,8.8212,26.3793,33.4481,55.6701,54.1497,0.1243,0.1065,75.66,-1.2,-2.17,-1.04,-0.64,1.46,-3.37,1.78,32.09,17.18,17.24,19.8,20.86,24.92,34.95,25.55,21.7,9.54,8.26,29.43,18.86,19.31,15.78,16.62,1.90000000000001,"16",1,"No"
2022,65.1,105.1,103.2,19,17.1,53.5648994515539,19.7077431274845,28.2497441146366,32.0536258379037,17.0754716981132,45.2830188679245,37.6415094339623,14.7117296222664,46.5208747514911,38.7673956262425,66.1555,65.1452,106.164,105.124,100.427,103.153,1.97112,66.1608,65.1165,106.638,105.325,99.7107,103.083,2.24147,51.009564293305,38,68.8212927756654,8.92494929006085,47.4645030425963,32.6633165829146,76.8831168831169,9.03294367693943,42.6569165143205,44.668911335578,53.7533512064343,54.2582417582418,0.090575991141469,0.0950550236704427,76.55,1.02,0.06,-1.91,-0.86,-0.35,0.54,2.46,26.88,18.16,17.65,21.17,21.84,21.16,38.3,36.26,9.42,9.03,6.92,30.14,20.53,18.44,18.38,12.48,1.89999999999999,"15",1,"No"
2017,68,106.8,104.9,17.4,16.9,52.4185068349106,18.7695178714935,31.2178387650086,36.4879074658254,19.1403081914031,45.823195458232,35.036496350365,17.9562657695542,55.1724137931034,26.8713204373423,70.2299,68.0129,106.509,106.775,102.679,104.864,1.91159,70.1039,67.8323,106.891,106.647,102.563,105.311,1.33605,51.5981735159817,35.6877323420074,68.0115273775216,6.58499234303216,50.2297090352221,32.370820668693,71.2854757929883,13.0593607305936,42.4290220820189,33.5030549898167,51.5826494724502,45.3394706559264,0.0798243863500299,0.0845707012140858,76.69,-1.96,-0.05,0.35,0.79,0.46,-1.01,1.3,30,18.25,24.4,12.75,20.06,24.48,11.91,29.51,22.88,27.78,7.81,17.4,31.43,17.32,20.58,13.18,1.89999999999999,"15",1,"No"
2017,68.3,104.9,103.3,17.2,16.9,48.1564748201439,17.9420471875841,38.112927191679,32.5089928057554,19.5039458850056,52.7621195039459,27.7339346110485,19.3937038476487,50.5246793626117,30.0816167897396,70.38,68.2862,105.958,104.932,102.488,103.252,1.67944,70.382,68.2714,105.728,104.421,101.445,102.687,1.73415,48.4806629834254,31.7010309278351,71.7842323651452,9.33532486930545,48.5436893203884,35.2941176470588,70.182841068917,5.80110497237569,34.8920863309352,35.3140096618357,45.042194092827,51.8722466960352,0.0869192508198519,0.0817359927434387,76.15,0.56,-0.52,-1.83,-1.17,-0.14,0.02,1.62,33.87,22.48,19.06,21.32,19.41,17.73,36.75,26.16,17.79,10.17,9.13,30.28,23.66,20.68,13.12,12.25,1.60000000000001,"14",1,"No"
2022,67.3,101.5,99.9,17.1,18.3,44.7154471544715,16.5977414818219,32.4509803921569,30.3939962476548,19.6629213483146,48.6516853932584,31.685393258427,18.6583990980834,47.0124013528749,34.3291995490417,68.0766,67.2997,99.4819,101.459,98.7445,99.8547,1.60473,67.7572,67.1142,99.6748,101.532,97.8036,99.6875,1.84485,42.4926398429833,32.4137931034483,72.0164609053498,12.2923588039867,46.1794019933555,37.5231053604436,68.9583333333333,9.32286555446516,36.2726704190119,37.4653739612188,52.4959742351047,57.0967741935484,0.117520921230349,0.0880014481250957,75.87,0.11,-0.81,-0.93,-1.39,-2.43,-0.35,2.21,32.69,18.38,14.32,22.09,24.1,21.1,38.17,33.97,13.66,5.66,8.5,32.59,21.55,17.69,14.55,13.6,1.59999999999999,"16",1,"No"
2024,66.4,104.8,103.3,17.9,18.3,53.3140452393477,16.2105591306865,25.1141552511416,27.5118358758548,14.9391523289971,52.7066722618548,32.3541754091481,14.6485260770975,52.4263038548753,32.9251700680272,66.0426,66.3627,106.324,104.84,98.2587,103.344,1.49614,66.1152,66.2214,106.356,104.651,96.8562,102.501,2.15007,53.3559898045879,35.4972375690608,68.0688336520077,9.8471986417657,49.0662139219015,30.7888040712468,67.1517671517671,7.22175021240442,38.0852183061547,40.020366598778,56.1581920903955,52.8048780487805,0.0930771114921285,0.0872876260883119,77.93,1.09,1.11,1.13,0.87,-0.24,1.1,2.001,36.83,22.77,19.33,17.98,18.65,21.22,47.75,25.41,15.71,5.76,5.28,21.58,19.91,18.79,14.74,24.93,1.5,"14",1,"No"
2019,66.1,103.4,102,18.2,17.7,51.9335347432024,17.3082661891973,27.005076142132,34.0181268882175,19.0677966101695,50.5649717514124,30.3672316384181,21.7746047934727,52.2182559918409,26.0071392146864,66.4788,66.1485,105.827,103.39,97.6435,102.044,1.34653,66.5681,66.0042,107.102,103.625,96.7466,101.539,2.08626,49.5387453874539,37.6532399299475,71.9360568383659,7.48299319727891,49.757045675413,33.3333333333333,72.4957555178268,8.02583025830258,34.5015105740181,33.1384015594542,57.7127659574468,48.6803519061584,0.119864716999901,0.0825624191783547,75.89,-0.87,-0.71,-0.93,-0.93,-1.18,-0.79,2.12,30.04,25.3,23.82,14.8,18.83,17.2,30.27,38.77,17.26,6.14,7.52,24.34,23.1,18.34,18.71,15.46,1.40000000000001,"15",1,"No"
2022,66.1,104.1,102.7,18,18.1,48.9110707803993,17.90842624061,29.0519877675841,34.8457350272232,21.4667314230209,54.4924720738222,24.0407965031569,14.9096385542169,51.2048192771084,33.8855421686747,66.4492,66.0515,103.497,104.144,100.048,102.678,1.46628,66.5151,65.9926,103.807,104.656,99.3304,102.553,2.10306,48.4037963761864,33.4008097165992,76.7361111111111,5.40796963946869,48.3870967741936,37.2516556291391,69.7183098591549,8.8006902502157,29.8850574712644,36.4294330518697,44.6280991735537,54.8299319727891,0.104340410589548,0.0882880397296179,76.43,-1.47,-0.15,-1.13,-0.73,0.85,-0.81,2.35,27.06,17.44,25.72,13.36,18.44,25.05,41.12,31.48,8.88,10.82,7.7,26.64,24.7,20.65,16.51,11.5,1.39999999999999,"15",1,"No"
2015,60.8,103.8,102.4,20.5,18.2,49.6887,15.9888,26.0913,35.741,19.9599,47.2417,32.7984,19.1412,50.5949,30.2638,61.6854,60.7718,103.739,103.807,99.7601,102.401,1.40551,61.4249,60.2617,103.552,102.68,98.9607,102.079,0.601364,45.5072,38.1786,69.338,10.4972,45.0276,36.2454,74.2972,7.4396,35.5542,33.1281,41.7997,50.731,0.0719,0.074,76.64,-1.71,-0.98,-0.68,0.51,2.77,-2.69,1.33,24.7,15.71,21.62,16.99,22.01,23.67,34.27,28.33,15.9,11.28,10.23,16.94,22.15,22.43,19.64,18.83,1.39999999999999,"15",1,"No"
2013,61.7,102.6,101.3,19.1,18.9,49.6281,21.2262,31.6804,40.0458,22.9231,48.6895,28.3874,15.8738,54.1686,29.9576,62.7702,61.6938,101.898,102.616,96.3913,101.256,1.36025,62.7885,61.1481,102.015,102.346,95.7794,101.191,1.15535,46.7178,37.0435,73.7143,5.8775,47.5993,33.125,65.5642,10.1449,32.8947,34.632,51.774,46.6328,0.0871,0.0962,75.7,0.94,0.34,-0.05,-3.01,-2.65,1.27,2.11,30.85,13.84,19.57,18.77,26.99,20.83,28.62,35.76,18.08,11.74,5.8,28.34,27.12,20.06,14.09,10.39,1.3,"15",1,"No"
2023,68.3,104,102.7,16.8,18.2,53.6342986939239,20.0928367511496,25.7062146892655,40.885860306644,20.8961474036851,47.319932998325,31.78391959799,16.637706342311,56.6463944396177,26.7158992180712,68.5229,68.2856,103.932,103.956,100.292,102.735,1.2216,68.6291,68.5066,104.637,104.141,99.299,102.635,1.50642,51.131221719457,38.5670731707317,69.3055555555556,10.1063829787234,49.5440729483283,30.5514157973174,71.9924812030075,11.2217194570136,37.25156161272,33.7695017614494,50,46.2077012835473,0.0876065116481792,0.100246257109857,77.41,1.54,-0.27,-0.1,-0.24,0.71,0.63,2.74,26.79,31.49,17.63,22.52,12.46,15.84,32.85,37.02,18.07,5.73,6.27,35.91,23.98,19.19,10.97,9.89,1.3,"15",1,"No"
2025,72.7,106.8,105.8,16.1,16.8,50.6753609687937,16.313297919022,33.7784760408484,29.8556124825338,17.4193548387097,54.573055028463,28.0075901328273,18.4061488673139,51.6181229773463,29.9757281553398,73.0937,72.7033,109.002,106.756,101.924,105.84,0.916365,73.1553,72.4625,109.684,106.746,101.286,105.5,1.24635,51.3204853675946,32.9758713136729,71.606864274571,14.6993318485523,47.3645137342242,32.4146981627297,71.9936708860759,5.71020699500357,34.7461574289707,36.1308677098151,48.7046632124352,43.1638418079096,0.0896198898336147,0.0900328847176406,79.07,0.17,0.91,1.75,2.68,3.8,0.54,2.62343,22.53,19.96,16.9,22.41,23.94,16.77,35.68,12.99,21.54,14.55,15.2,25.63,21.03,17,18.59,17.73,1,"15",1,"No"
2012,73.4,108.7,107.9,14.9,17.2,53.2216,21.4706,34.2003,49.6907,25.4243,50.1986,24.377,13.4368,62.8312,23.732,75.6161,73.4394,107.399,108.653,102.36,107.898,0.754686,75.8136,72.7955,107.715,108.1,101.559,107.557,0.542871,52.099,37.1287,73.029,6.7422,49.5227,32.81,69.6078,9.8201,31.2371,27.54,54.3478,51.1068,0.0807,0.1144,74.45,-1.5,0.79,-2.85,-3.87,-1.48,-0.71,1.98,24.95,26.87,25.72,14.59,15.82,17,33.81,34.73,13.4,10.01,8.06,32.72,32.05,14.4,11.17,9.65,0.799999999999997,"16",1,"No"
2021,63.9,106.5,105.8,19.3,16.8,53.3181818181818,19.4044133670637,28.7112561174551,27.2727272727273,16.6311300639659,52.4520255863539,30.9168443496802,16.3946587537092,57.1216617210683,26.4836795252226,65.9644,63.9136,106.873,106.456,102.44,105.789,0.667188,65.9441,64.2271,108.611,107.143,101.644,105.525,1.6183,52.0451339915374,37.0843989769821,78,6.38297872340426,51.1968085106383,31.989247311828,74.4107744107744,8.88575458392102,35.5454545454545,33.0960854092527,57.9766536964981,42.4603174603175,0.0689766256407341,0.0932321423495637,77.1,-0.05,0.31,1.13,0,-0.43,0.13,1.8,27.86,21.29,21.06,18.49,22.94,16.21,42.42,31.85,9.44,8.1,8.2,28.88,28.62,14.96,14.04,13.49,0.700000000000003,"16",1,"No"
2018,69.6,103.7,103.1,16.9,17.6,51.6487000634115,20.7028057749932,26.0042283298097,45.5928979074192,24.4083526682135,54.292343387471,21.2993039443155,21.6542750929368,48.7918215613383,29.5539033457249,69.7427,69.6187,101.868,103.738,101.706,103.121,0.616874,69.761,69.5384,102.99,104.984,101.526,103.669,1.3154,52,33.8495575221239,73.1571627260084,8.74035989717224,44.987146529563,36.426116838488,75.7723577235772,9.86666666666667,28.6620164870006,33.2761578044597,49.5934959349593,51.4246947082768,0.0895384506058058,0.0805372307036348,76.69,-1.23,-0.99,-1,0.15,2.51,-1.11,1.56,27.12,17.67,17.04,22.61,12.5,30.13,44.03,30.45,9.35,8.57,7.51,25.64,25.02,16.97,16.89,15.42,0.600000000000009,"15",1,"No"
2017,63.6,105.8,105.2,20,17.1,52.6166097838453,20.7370465945664,31.1725452812202,33.3902161547213,18.5739436619718,49.7359154929577,31.6901408450704,20.0531208499336,45.9495351925631,33.9973439575033,64.8271,63.6004,105.599,105.85,104.685,105.217,0.633106,64.9709,63.5728,105.63,105.363,103.909,104.78,0.583245,50.8093525179856,37.1517027863777,71.8909710391823,10.8601216333623,45.0912250217202,37.8138847858198,72.1337579617834,8.90287769784173,36.7463026166098,37.035010940919,56.6459627329193,49.2903225806452,0.0677317405549595,0.0890718779900838,76.71,1.86,-0.34,-1.07,-0.82,0.07,0.76,1.78,24.6,22.63,17.55,17.72,21.58,20.51,30.74,39.49,18.05,5.69,6,32.29,29.37,17.02,9.53,11.76,0.599999999999994,"15",1,"No"
2023,62,102.8,102.2,18.6,19.1,49.0686535391166,17.3370237324068,31.5743944636678,26.9292176689729,16.2579473206176,47.7747502270663,35.9673024523161,17.3383317713215,48.6410496719775,34.020618556701,63.1347,62.0497,103.839,102.806,100.388,102.151,0.65486,63.1624,62.0433,104.474,103.337,100.362,102.82,0.516867,47.3873873873874,34.3302990897269,70.7509881422925,7.97720797720798,49.2877492877493,36.390977443609,70.6106870229008,7.38738738738739,40.926024481107,38.7077997671711,54.3037974683544,60.1839684625493,0.140863317825805,0.0862140038866969,76.51,-0.49,-1.14,-0.65,-1,0.41,-0.81,1.99,26.08,13.42,19.63,20.94,24.56,21.43,50.91,23.78,10.25,7.13,7.89,38.36,21.95,17.58,10.14,11.93,0.599999999999994,"16",1,"No"
2018,68.4,103.1,102.6,17.3,17.7,52.2024121657053,17.2311217856907,25.9382819015847,30.2569480859989,15.7783417935702,43.2318104906937,40.989847715736,16.8836805555556,48.8715277777778,34.2447916666667,68.7621,68.3696,103.998,103.148,101.468,102.645,0.502831,69.0605,68.1857,104.772,103.389,102.773,105.297,-1.9086,48.1167608286252,38.2248520710059,64.6447140381283,7.34360834088849,51.0426110607434,34.9734042553191,68.1260945709282,8.47457627118644,44.3104352385946,40.5390835579515,57.9136690647482,52.0581113801453,0.106647863737523,0.0947491351387083,75.85,0.26,-0.11,-0.51,-0.85,-3.55,0.07,1.96,28.02,14.3,17.56,19.61,27.95,20.52,39.33,22.25,17.3,11.02,10.02,24.86,18.64,24.42,21.24,10.79,0.5,"16",1,"No"
2013,63.4,99.3,98.8,17.9,18.5,49.1139,16.806,25.7868,40.2532,21.9708,47.5616,30.4676,21.8999,52.6735,25.4266,65.2546,63.4355,101.503,99.2929,89.5257,98.79,0.502891,65.414,62.7873,101.742,99.0012,89.0148,99.294,-0.292737,45.967,36.6606,68.7107,10.8486,40.5074,29.9799,67.1902,8.552,34.8734,30.3049,47.7037,42.3203,0.1063,0.0771,76.52,0.42,-0.14,-0.05,-0.55,-0.66,0.28,2.2,31.23,13.99,28.92,28.44,15.67,12.97,38.83,34.35,11.06,10.14,5.62,24.08,25,20.37,14.6,15.95,0.5,"16",1,"No"
2018,74.9,103.2,102.8,15.3,16.1,51.5401540154015,19.9626236285067,27.4473924977127,40.5940594059406,22.2729158025715,48.8593944421402,28.8676897552883,20.5508474576271,50.8474576271186,28.6016949152542,76.5445,74.9175,103.392,103.243,100.947,102.818,0.425282,76.5171,74.8966,104.015,103.793,100.682,103.43,0.363623,53.158844765343,32.6760563380282,72.7642276422764,7.56376429199648,52.7704485488127,33.7837837837838,69.98556998557,12.0036101083032,39.0539053905391,36.9384359400998,54.4457978075518,49.3333333333333,0.082249436409298,0.0951009108482509,77.27,-0.25,0.18,0.46,1.85,0.1,-0.03,1.7,31,15.06,26.36,15.04,27.6,15.9,29.84,24.71,13.15,22.39,9.85,29.49,18.39,16.98,23.18,11.92,0.400000000000006,"15",1,"No"
2015,67.7,101.9,101.6,18,17,49.3993,21.0652,30.914,47.4256,24.913,47.0435,28.0435,27.4843,52.641,19.8747,68.2175,67.6931,100.728,101.899,97.7391,101.59,0.30954,67.9411,67.2455,101.28,101.932,97.7926,101.19,0.742583,48.8267,33.5938,69.1194,7.5041,47.9608,32.3851,69.7727,11.4621,36.6133,27.1539,60.8466,59.7826,0.1156,0.0994,77.27,0.99,0.15,1,1.73,-0.81,1.14,2.03,32.07,24.69,20.91,21.32,20.86,12.23,32.93,29.92,21.56,8.14,7.44,27.46,23.41,21.38,16.47,11.28,0.300000000000011,"16",1,"No"
2024,66.9,105.5,105.2,17.5,17.9,49.1383952611739,18.4549648855656,36.5896980461812,39.472267097469,21.7745392198886,55.2078868409773,23.0175739391342,19.5903829029386,48.0854853072128,32.3241317898486,67.6943,66.8674,106.301,105.549,102.577,105.196,0.352298,67.8933,66.7608,107.318,105.713,101.377,104.754,0.959163,48.4210526315789,33.965844402277,69.3042291950887,7.1360608943863,51.3796384395813,35.0724637681159,69.7305863708399,7.44360902255639,28.3791060850835,39.6323951751867,48.2381530984204,49.3606138107417,0.099547716993568,0.0931839359985454,77.07,0.13,-1.03,0.88,-0.41,0.11,-0.45,2.03755,29.45,26.3,19.27,17.37,14.88,22.17,41.46,13.51,17.56,16.41,11.03,27.87,22.2,20.2,15.02,14.69,0.299999999999997,"16",1,"No"
2017,66.7,102.2,101.9,17.7,17.5,51.2849162011173,17.7594095940959,31.5398886827458,34.1899441340782,18.796992481203,51.4816452896948,29.7213622291022,16.5322580645161,54.7379032258064,28.7298387096774,68.2964,66.6846,107.014,102.24,93.6818,101.879,0.36125,68.1792,66.3643,107.657,102.796,93.6945,101.835,0.961015,52.622061482821,32.7485380116959,69.4444444444444,8.31918505942275,46.0950764006791,29.1858678955453,63.9376218323587,7.23327305605787,38.2122905027933,35.5932203389831,52.4813895781638,44.474761255116,0.0878523985239852,0.0694317343173432,75.77,-1.63,-1.38,0.17,-1.62,-0.54,-1.5,2.91,27.56,13.72,21.31,28.1,16.05,20.76,45.55,27.31,14.05,6.75,6.26,23.82,25.61,25.31,12.68,12.5,0.299999999999997,"16",1,"No"
2014,65.8,104.7,104.6,18.4,16.7,49.0634,19.8789,28.5957,44.7383,25.0421,44.5286,30.4293,21.7571,54.1235,24.1194,67.6306,65.8337,102.39,104.684,103.925,104.606,0.0773328,67.5933,65.9973,103.161,104.63,103.862,104.266,0.3633,49.0724,32.7001,73.2759,6.3272,50.3858,31.04,74.7863,12.0594,40.6061,32.5351,58.4416,47.5797,0.0818,0.102,76.75,0.3,0.98,1.17,-0.69,-1.45,1.28,1.96,21,21.93,22.93,18.98,13.79,22.39,29.76,38.29,13.46,11.91,6.59,23.14,29.76,14.42,15.81,16.87,0.100000000000009,"15",1,"No"
2019,65.3,101.5,101.4,17.9,18.8,49.7239094422971,18.8075230092037,26.6607617360496,36.2782992821645,20.1330376940133,48.3370288248337,31.529933481153,21.418949259093,46.519982038617,32.0610687022901,65.8526,65.3016,100.178,101.512,99.1095,101.421,0.0911474,65.8042,65.0632,100.293,100.892,98.6984,101.25,-0.358275,46.5414175918019,37.03125,69.1019786910198,11.5004492362983,46.5408805031447,32.8275862068966,72.824427480916,7.42954739538856,35.3395913859746,39.4450489662677,52.4296675191816,53.1746031746032,0.0769196567515895,0.0835889911520164,76.74,0.69,-0.15,0.47,0.47,-1.9,0.27,2.06,28.45,18.81,23.32,19.11,14.11,24.63,40.37,32.62,9.64,14.19,3.14,26.68,29.15,17.16,17.71,9.29,0.0999999999999943,"15",1,"No"
2017,71.5,103.6,103.5,16,17.1,53.4051222351572,18.2996924764689,26,36.0884749708964,19.6936542669584,53.9168490153173,26.3894967177243,21.3302752293578,52.6605504587156,26.0091743119266,72.6568,71.5159,106.597,103.568,101.499,103.533,0.0355204,72.5927,71.25,106.471,102.854,100.326,103.166,-0.311268,51.3761467889908,38.728323699422,72.5806451612903,7.04960835509138,49.9564838990426,34.8066298342541,69.2995529061103,6.00500417014178,30.209545983702,32.0921985815603,52.7539779681763,44.4298820445609,0.102702355735285,0.0891643179338154,76.54,0.27,-0.7,-0.72,0.29,-0.31,-0.21,1.83,26,16.82,17.3,17.85,21.28,26.74,30.04,36.61,11.54,11.06,10.73,29.37,17.55,18.55,16.71,17.8,0.0999999999999943,"15",1,"No"
2018,63,102.9,102.9,19.7,18.3,49.252536038441,18.7434602611346,31.9721980886186,31.1799252536038,18.8654353562005,46.9656992084433,34.1688654353562,19.3794964028777,47.841726618705,32.7787769784173,63.5801,63.016,103.577,102.936,101.051,102.868,0.0673502,63.2984,62.7351,104.001,103.581,100.509,103.629,-0.0477779,47.0899470899471,35.0473612990528,73.458904109589,9.00735294117647,48.8970588235294,34.5661450924609,75.8802816901408,9.70017636684303,39.4554191137213,39.2518146286991,51.3240857503153,50.8387096774194,0.0973568081524953,0.0827987807652063,74.78,-1.47,-1.69,-2.56,-2.37,-2,-1.58,1.58,33.6,18.42,24.17,20.95,15.42,20.99,45.17,29.29,12.04,5.46,7.96,23.48,31.06,11.81,15.67,17.93,0,"16",1,"No"
2019,67.4,107.8,107.8,17.2,18.4,54.755125284738,17.0278551063961,22.4206349206349,38.3257403189066,20.04158004158,48.8981288981289,31.0602910602911,16.4891350660418,45.930975713677,37.5798892202812,68.1515,67.3585,107.917,107.764,105.462,107.801,-0.0368254,68.3164,67.0883,108.532,107.475,105.231,108.218,-0.743522,53.6496350364963,37.7272727272727,71.6196136701337,7.38317757009346,50.3738317757009,33.7155963302752,72.2014925373134,8.85036496350365,37.5854214123007,44.9021627188465,51.6129032258064,53.9015606242497,0.088724087133327,0.087379782782822,75.25,-3.01,-1.5,-0.86,-1.04,-1.45,-2.25,1.73,26.2,19.71,25.71,17.21,26.64,10.67,44.83,31.37,11.01,10.43,2.25,24.62,24.73,20.57,16.05,13.97,0,"16",1,"No"
2025,67.3,110.6,110.6,17.7,17.9,55.9585492227979,16.0953731566993,22.5439503619442,35.5785837651123,19.1683991683992,51.8918918918919,28.9397089397089,18.4166666666667,54.0833333333333,27.5,67.4911,67.3226,111.128,110.632,110.703,110.561,0.071148,67.4715,67.0251,111.586,110.778,110.248,110.393,0.384426,56.8824065633546,36.25,74.5954692556634,7.94044665012407,53.6807278742763,33.587786259542,74.1610738255034,8.75113947128532,36.8451352907311,35.1394849785408,49.4158878504673,45.5696202531646,0.0894699825902482,0.0820910149539391,76.55,-1.23,-2.09,-0.7,0.41,0.34,-1.66,2.5887,29.67,17.2,21.86,22.12,22.89,15.89,29.17,21.84,28.67,8.59,11.7,21.14,21.27,23.67,21.75,12.13,0,"14",1,"No"
2025,67.7,111,111.1,17.4,17.3,52.6138716356108,15.6179540480197,29.8245614035088,36.0248447204969,19.9921290830382,48.2487209759937,31.7591499409681,20.0875099443119,44.2322991249006,35.6801909307876,68.8795,67.7344,111.596,111.007,110.498,111.07,-0.0623332,69.0609,67.7016,112.458,111.049,109.839,110.543,0.506969,52.0815632965166,35.6291390728477,72.9885057471264,7.12223291626564,53.5129932627526,35.2179034157833,71.9373219373219,8.58113848768054,39.0786749482402,44.9682203389831,49.6598639455782,52.1637426900585,0.0840289922020215,0.0822692227318221,77.4,-0.9,0.91,0.47,-0.29,0.78,0.01,1.78787,31.15,10.66,21.11,24.43,19.98,23.82,37.89,20.18,19.68,13.51,8.7,19.79,24.24,26.87,15.29,13.79,-0.0999999999999943,"15",1,"No"
